    #T:              iterazioni:              accettazione_<H>:              mu:              sigma:              E_final:              ERROR:
2.147057e-03             2                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.147057e-03             3                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.147057e-03             4                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.147057e-03             5                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.147057e-03             6                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.147057e-03             7                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.147057e-03             8                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.147057e-03             9                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.147057e-03            10                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.132059e-03             0                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.132059e-03             1                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.132059e-03             2                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.132059e-03             3                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.132059e-03             4                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.132059e-03             5                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.132059e-03             6                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.132059e-03             7                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.132059e-03             8                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.132059e-03             9                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.132059e-03            10                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.117165e-03             0                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.117165e-03             1                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.117165e-03             2                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.117165e-03             3                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.117165e-03             4                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.117165e-03             5                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.117165e-03             6                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.117165e-03             7                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.117165e-03             8                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.117165e-03             9                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.117165e-03            10                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.102376e-03             0                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.102376e-03             1                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.102376e-03             2                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.102376e-03             3                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.102376e-03             4                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.102376e-03             5                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.102376e-03             6                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
2.102376e-03             7                    4.960743e-01            7.794476e-01         6.123390e-01        -4.418833e-01          1.261785e-03
